site ,region,monitoring_start,researcher,search ,rhizo,liriopsis,gill_isopod,ovigerous,colonial_rhizo,2nd_dactyl,spp,shell_type,broken,shell_length,shell_width,shell_opening,date_my_format,date,note,lat,long
deep_bay,vancouver_island,,MA,4,no,no,no,no,no,2,,,,,,,18-8-2021,2021-8-18,,,
deep_bay,vancouver_island,,MA,4,no,no,no,no,no,2.5,,,,,,,18-8-2021,2021-8-18,,,
deep_bay,vancouver_island,,MA,4,no,no,no,no,no,2.3,,,,,,,18-8-2021,2021-8-18,right,,
deep_bay,vancouver_island,,MA,4,no,no,no,no,no,3,,,,,,,18-8-2021,2021-8-18,,,
deep_bay,vancouver_island,,MA,4,no,no,no,no,no,2.1,,,,,,,18-8-2021,2021-8-18,,,
deep_bay,vancouver_island,,MA,4,NA,NA,NA,NA,NA,1.8,,,,,,,18-8-2021,2021-8-18,,,
deep_bay,vancouver_island,,MA,4,no,no,no,no,no,2,,,,,,,18-8-2021,2021-8-18,,,
deep_bay,vancouver_island,,MA,4,no,no,no,no,no,3,,,,,,,18-8-2021,2021-8-18,,,
deep_bay,vancouver_island,,MA,4,no,no,no,no,no,1.7,,,,,,,18-8-2021,2021-8-18,,,
deep_bay,vancouver_island,,MA,4,no,no,no,no,no,1.9,,,,,,,18-8-2021,2021-8-18,right,,
deep_bay,vancouver_island,,MA,4,no,no,no,no,no,2,,,,,,,18-8-2021,2021-8-18,,,
deep_bay,vancouver_island,,MA,4,no,no,no,no,no,2.1,,,,,,,18-8-2021,2021-8-18,,,
deep_bay,vancouver_island,,MA,4,NA,NA,NA,NA,NA,NA,,,,,,,18-8-2021,2021-8-18,,,
deep_bay,vancouver_island,,MA,4,no,no,no,no,no,1.7,,,,,,,18-8-2021,2021-8-18,,,
deep_bay,vancouver_island,,MA,4,no,no,no,no,no,2.3,,,,,,,18-8-2021,2021-8-18,,,
deep_bay,vancouver_island,,MA,4,NA,NA,NA,NA,NA,1.4,,,,,,,18-8-2021,2021-8-18,,,
deep_bay,vancouver_island,,MA,4,no,no,no,no,no,1.6,,,,,,,18-8-2021,2021-8-18,,,
deep_bay,vancouver_island,,MA,4,no,no,no,no,no,1.3,,,,,,,18-8-2021,2021-8-18,,,
deep_bay,vancouver_island,,MA,4,no,no,no,no,no,1.7,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,8,no,no,no,no,no,1.4,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,8,no,no,no,no,no,1.9,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,8,no,no,no,no,no,2.1,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,8,no,no,no,no,no,2.3,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,8,no,no,no,no,no,2,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,8,no,no,no,no,no,1.9,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,8,no,no,no,no,no,1.5,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,8,no,no,no,no,no,2.3,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,8,no,no,no,no,no,1.9,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,8,no,no,no,no,no,2,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,8,no,no,no,no,no,1.8,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,8,no,no,no,no,no,1.9,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,8,no,no,no,no,no,NA,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,7,no,no,no,no,no,1.9,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,7,no,no,no,no,no,2.9,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,7,no,no,no,no,no,3,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,7,yes,no,no,no,no,2.2,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,7,no,no,no,no,no,2.4,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,7,no,no,no,no,no,2.2,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,7,yes,no,no,no,no,2,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,no,no,1.8,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,yes,no,2.4,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,no,no,1.8,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,no,no,2.1,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,no,no,2.5,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,yes,no,no,no,no,1.6,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,no,no,1.8,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,yes,no,no,no,no,1.8,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,no,no,1.9,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,no,no,1.1,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,no,no,1.7,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,no,no,2.3,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,no,no,1.5,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,no,no,2.3,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,no,no,1.9,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,yes,no,2.2,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,NA,NA,NA,NA,NA,NA,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,no,no,2.1,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,yes,no,2,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,yes,no,no,no,no,2,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,no,no,2.2,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,no,no,2.1,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,yes,no,no,no,no,1.9,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,no,no,1.9,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,yes,no,2,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,no,no,1.5,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,no,no,1.8,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,6,no,no,no,no,no,1.7,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,2,no,no,no,no,no,2,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,2,no,no,no,no,no,2.2,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,2,no,no,no,no,no,2.1,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,2,no,no,no,no,no,2.2,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,2,no,no,no,no,no,2.3,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,2,no,no,no,no,no,2.1,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,2,no,no,no,no,no,2.3,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,2,yes,no,no,no,no,2.7,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,2,no,no,no,no,no,2.4,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,2,no,no,no,no,no,1.5,,,,,,,18-8-2021,2021-8-18,,,
denman_flow_zone,vancouver_island,,MA,2,no,no,no,no,no,1.8,,,,,,,18-8-2021,2021-8-18,,,
birds_eye,vancouver_island,,MA,5,yes,no,no,no,no,2,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,5,no,no,no,no,no,1.3,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,5,no,no,no,no,no,1.2,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,5,no,no,no,no,no,2.5,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,5,NA,NA,NA,NA,NA,NA,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,5,no,no,no,no,no,2.6,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,5,yes,no,no,no,no,1.9,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,5,no,no,no,no,no,2.1,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,5,yes,no,no,no,no,1.6,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,5,no,no,no,no,no,1.3,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,5,no,no,no,no,no,1.5,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,5,no,no,no,no,no,1.3,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,5,NA,NA,NA,NA,NA,NA,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,1,yes,no,no,no,no,2.7,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,1,no,no,no,no,no,1.9,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,1,no,no,no,no,no,1.9,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,7,no,no,no,no,no,1.4,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,7,no,no,no,no,no,1.7,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,7,no,no,no,no,no,1.5,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,7,no,no,no,no,no,2.6,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,7,yes,no,no,no,no,1.3,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,3,no,no,no,no,no,1.8,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,3,no,no,no,no,no,2.1,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,3,no,no,no,no,no,1.7,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,3,yes,no,no,no,no,1.6,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,3,no,no,no,no,no,1.7,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,3,no,no,no,no,no,1.8,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,6,no,no,no,no,no,2.6,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,6,yes,no,no,no,no,1.8,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,6,yes,no,no,no,no,2,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,6,yes,no,no,no,no,2.3,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,6,yes,no,no,no,no,1.8,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,6,no,no,no,no,no,1.3,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,2,yes,no,no,no,no,2.5,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,2,yes,no,no,no,no,1.9,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,4,no,no,no,no,no,2,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,4,no,no,no,no,no,NA,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,4,no,no,no,no,no,1.8,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,4,no,no,no,no,no,2,,,,,,,21-8-2021,2021-8-21,,,
birds_eye,vancouver_island,,MA,4,no,no,no,no,no,1.6,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,3,no,no,yes,no,no,2.1,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,3,no,no,no,no,no,1.7,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,3,no,no,no,no,no,1.7,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,3,no,no,no,no,no,2,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,3,yes,no,no,no,no,1.7,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,3,no,no,no,no,no,NA,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,3,no,no,no,no,no,1.4,,,,,,,21-8-2021,2021-8-21,right,,
peter_point,vancouver_island,,MA,3,yes,no,no,no,no,1.9,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,3,no,no,no,no,no,1.8,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,3,no,no,no,no,no,1.5,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,3,no,no,no,no,no,2.2,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,3,no,no,no,no,no,2.3,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,3,no,no,no,no,no,2.1,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,3,no,no,no,no,no,1.6,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,2,no,no,yes,no,no,NA,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,2,no,no,no,no,no,2,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,2,no,no,no,no,no,1.7,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,2,no,no,no,no,no,1.7,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,7,no,no,no,no,no,1.8,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.7,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.6,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,2,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,yes,no,no,no,no,2,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.9,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,yes,no,no,no,no,1.6,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,yes,no,no,no,no,2.1,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.5,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,yes,no,no,no,no,1.6,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.7,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.9,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.5,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.3,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.4,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.5,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.7,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.4,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.4,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.5,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.2,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.6,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,NA,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.3,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.7,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.4,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.6,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.7,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,NA,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.3,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.4,,,,,,,21-8-2021,2021-8-21,right,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.6,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.2,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,NA,NA,NA,NA,NA,NA,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.4,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,no,no,no,no,no,1.2,,,,,,,21-8-2021,2021-8-21,,,
peter_point,vancouver_island,,MA,5,NA,NA,NA,NA,NA,NA,,,,,,,21-8-2021,2021-8-21,,,
blue_heron_park,vancouver_island,,MA,6,no,no,no,no,no,2.2,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,6,yes,no,no,no,no,1.3,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,6,yes,no,no,no,no,1.6,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,4,yes,no,no,no,no,2,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,4,yes,no,no,no,no,1.4,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,4,yes,no,no,no,no,2.1,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,4,yes,no,no,no,no,1.8,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,4,no,no,no,yes,no,1.6,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,4,yes,no,no,no,no,1.3,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,4,yes,no,no,no,no,1.2,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,4,yes,no,no,no,no,1.5,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,4,yes,no,no,no,no,1.8,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,4,no,no,no,no,no,1.5,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,4,yes,no,no,no,no,1.6,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,4,yes,no,no,no,no,1.8,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,4,yes,no,no,no,no,1.6,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,4,yes,no,no,no,no,1.6,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,4,no,no,no,no,no,1.5,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,4,no,no,no,no,no,1.1,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,4,no,no,no,no,no,1.1,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,1,yes,no,no,no,no,1.9,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,1,no,no,no,no,no,1.6,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,3,yes,no,no,no,no,1.8,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,3,no,no,no,no,no,1.7,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,3,NA,NA,NA,NA,NA,1.5,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,8,no,no,no,no,no,1.1,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,8,no,no,no,no,no,1.6,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,8,yes,no,no,no,no,1.7,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,8,yes,no,no,no,no,1.7,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,8,no,no,no,no,no,1.4,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,5,no,no,no,no,no,2,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,5,no,no,no,no,no,2.1,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,5,no,no,no,no,no,1.9,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,5,no,no,no,no,no,NA,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,5,no,no,no,no,no,1.9,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,5,no,no,no,no,no,1.5,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,5,no,no,no,no,no,1.9,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,5,no,no,no,no,no,1.7,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,5,no,no,no,no,no,1.4,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,5,yes,no,no,no,no,1.5,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,5,no,no,no,no,no,1.4,,,,,,,23-8-2021,2021-8-23,right,,
blue_heron_park,vancouver_island,,MA,5,no,no,no,no,no,1.6,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,5,yes,no,no,no,no,2.1,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,5,no,no,no,no,no,1.6,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,5,no,no,no,no,no,1.6,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,5,yes,no,no,no,no,1.4,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,5,no,no,no,no,no,1.2,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,5,no,no,no,no,no,1.3,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,5,no,no,no,no,no,1.5,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,2,no,no,no,no,no,1.3,,,,,,,23-8-2021,2021-8-23,,,
blue_heron_park,vancouver_island,,MA,2,no,no,no,no,no,1,,,,,,,23-8-2021,2021-8-23,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,no,no,6.8,hirsutiusculus,batillaria_attramentaria,yes,15,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,no,no,3.7,hirsutiusculus,NA,NA,NA,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,no,no,4.9,hirsutiusculus,NA,NA,NA,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,yes,no,3.2,hirsutiusculus,batillaria_attramentaria,no,28,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,yes,no,3.2,hirsutiusculus,NA,NA,NA,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,yes,no,2.8,hirsutiusculus,batillaria_attramentaria,no,20.4,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,yes,no,3.1,hirsutiusculus,NA,NA,NA,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,no,no,3.2,hirsutiusculus,batillaria_attramentaria,yes,18.8,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,yes,no,2.3,hirsutiusculus,batillaria_attramentaria,yes,22.1,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,yes,no,2.9,hirsutiusculus,NA,NA,NA,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,yes,no,3.3,hirsutiusculus,NA,NA,NA,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,yes,no,3.1,hirsutiusculus,batillaria_attramentaria,no,22.7,NA,NA,29-5-2021,2021-5-29,,,
boundary_bay,lower_mainland,,MA,1,no,no,no,no,no,2.8,hirsutiusculus,batillaria_attramentaria,yes,18.8,NA,NA,29-5-2021,2021-5-29,,,
